Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002941,2020-08-21 00:02:05,2019-08-20 14:49:51,5162185,1558979870,5162185,302,659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002941/SRR10002941.lite.1,SRX6741611,SL342408,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292458,SAMN12606717,simple,655179,air metagenome,gCSD17-LON-AS17,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,2F0FE3511C7447C9BE7FD5DD245ABA9E,2F927B864723AF12A5796C46E11DEA5E
SRR10002943,2020-08-21 00:02:05,2019-08-21 03:37:40,3576304,1080043808,3576304,302,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002943/SRR10002943.lite.1,SRX6741609,SL342410,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292456,SAMN12606725,simple,655179,air metagenome,gCSD17-LON-AS19,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B95356D8BB29C2D8BD26A61EFCC312E7,528086D5A6F8979346510AAC6D324BAC
SRR10002935,2020-08-21 00:02:05,2019-08-21 03:38:34,5342691,1613492682,5342691,302,676,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002935/SRR10002935.lite.1,SRX6741617,SL342416,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292464,SAMN12606726,simple,655179,air metagenome,gCSD17-LON-AS25,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FCC26B85F22371125F76945BF31CC78D,519B687C92308BB6235438DF98A96764
SRR10002940,2020-08-21 00:02:05,2019-08-21 03:38:54,5317785,1605971070,5317785,302,669,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002940/SRR10002940.lite.1,SRX6741612,SL342418,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292459,SAMN12606718,simple,655179,air metagenome,gCSD17-LON-AS27,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,446B0630FDFA9C15E2C4CFA57C35D19E,335648C5D24B0AAF3D1377C51631A51F
SRR10002936,2020-08-21 00:02:05,2019-08-21 03:38:00,4452157,1344551414,4452157,302,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002936/SRR10002936.lite.1,SRX6741616,SL342426,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292463,SAMN12606727,simple,655179,air metagenome,gCSD17-LON-AS35,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FF11CE813FC91BF6D4E856903CD4E14A,C720E1030FD092D5A83F55B4645A5802
SRR10002939,2020-08-21 00:02:05,2019-08-20 14:51:11,7702670,2326206340,7702670,302,979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002939/SRR10002939.lite.1,SRX6741613,SL342428,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292460,SAMN12606719,simple,655179,air metagenome,gCSD17-LON-AS37,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,601756AC57FEFCF0D601D07353D06CA6,5889CE00969C3F9F79A1B01D7A02E71D
SRR10002942,2020-08-21 00:02:05,2019-08-20 14:51:15,6003779,1813141258,6003779,302,773,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002942/SRR10002942.lite.1,SRX6741610,SL342398,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292457,SAMN12606716,simple,655179,air metagenome,gCSD17-LON-AS7,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,973D9136D067ABE286F7A6D6C459C498,5F84A304042EA1391AC685445C73AA8A
SRR10002703,2020-08-21 00:02:05,2019-08-20 14:32:07,4922928,1486724256,4922928,302,632,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002703/SRR10002703.lite.1,SRX6741614,SL342399,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292461,SAMN12606720,simple,655179,air metagenome,gCSD17-LON-AS8,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,49638E13AFC17A8466160F06D4ACC64A,87D483F4307137D0FD1CF2259FF0EF0C
SRR10002944,2020-08-21 00:02:05,2019-08-21 03:38:16,3717714,1122749628,3717714,302,474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002944/SRR10002944.lite.1,SRX6741608,SL342400,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292455,SAMN12606724,simple,655179,air metagenome,gCSD17-LON-AS9,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,22D9F00BE40641818316CCC2169E7446,33FBB690886B084AB15CE704D55521D4
SRR10002961,2020-08-21 00:02:04,2019-08-20 14:57:30,4567750,1379460500,4567750,302,584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002961/SRR10002961.lite.1,SRX6741591,SL335700,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292438,SAMN12606596,simple,655179,air metagenome,gCSD17-OSL-AS41,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,2700FEAE0C5028400AF246A1887BAA54,E18FE1D734A238F70CF59A3118A83EC5
SRR10002960,2020-08-21 00:02:04,2019-08-20 14:57:25,4614200,1393488400,4614200,302,603,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002960/SRR10002960.lite.1,SRX6741592,SL335701,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292439,SAMN12606597,simple,655179,air metagenome,gCSD17-OSL-AS42,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,61879B52C334DF19664CE5F06A9A2D26,2F0F275916E02CD0A66CA5B232884902
SRR10002963,2020-08-21 00:02:04,2019-08-20 14:57:24,4233942,1278650484,4233942,302,551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002963/SRR10002963.lite.1,SRX6741589,SL335702,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292436,SAMN12606598,simple,655179,air metagenome,gCSD17-OSL-AS43,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A039270FC55184575369592268EB7B42,39A81B942D03F8068B9F1033682B500C
SRR10002962,2020-08-21 00:02:04,2019-08-20 14:57:00,3693026,1115293852,3693026,302,489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002962/SRR10002962.lite.1,SRX6741590,SL335703,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292437,SAMN12606599,simple,655179,air metagenome,gCSD17-OSL-AS44,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,703FCD5EB96521B710C21738130FA0AE,62D8440D56C63866D549342E7825AB16
SRR10002965,2020-08-21 00:02:04,2019-08-20 14:57:26,4060381,1226235062,4060381,302,522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002965/SRR10002965.lite.1,SRX6741587,SL335704,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292434,SAMN12606600,simple,655179,air metagenome,gCSD17-OSL-AS45,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C405B674E7FE99BC647207C3E72E230B,1C9EA0F7962B7990037F5654ABF2F9D6
SRR10002964,2020-08-21 00:02:04,2019-08-20 14:57:05,3920090,1183867180,3920090,302,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002964/SRR10002964.lite.1,SRX6741588,SL335705,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292435,SAMN12606601,simple,655179,air metagenome,gCSD17-OSL-AS46,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,81FE9428440BD8FACCD6633909061153,5DE087C40014C41C3E14ABF925F5BE1B
SRR10002967,2020-08-21 00:02:04,2019-08-20 14:57:00,3742444,1130218088,3742444,302,494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002967/SRR10002967.lite.1,SRX6741585,SL335706,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292432,SAMN12606602,simple,655179,air metagenome,gCSD17-OSL-AS47,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A96D8FF290ED6C3F25957D1ABAD4E76D,BF2F0829ADBF4B04FBEAD9B82BECE80E
SRR10002966,2020-08-21 00:02:04,2019-08-20 14:57:23,4170536,1259501872,4170536,302,541,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002966/SRR10002966.lite.1,SRX6741586,SL335707,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292433,SAMN12606603,simple,655179,air metagenome,gCSD17-OSL-AS48,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,416D2A2C3DB51590E2BED37D621FEF8A,C3A4FE1FDB2B539B8373B8083077AB61
SRR10002958,2020-08-21 00:02:04,2019-08-20 14:57:24,4017503,1213285906,4017503,302,528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002958/SRR10002958.lite.1,SRX6741594,SL335708,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292441,SAMN12606604,simple,655179,air metagenome,gCSD17-OSL-AS49,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,3B807BFCBB850D76D916CAF31453B884,48C7D87082CE292AAEBABA24474B3DE2
SRR10002957,2020-08-21 00:02:04,2019-08-20 14:57:01,3894318,1176084036,3894318,302,502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002957/SRR10002957.lite.1,SRX6741595,SL335709,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292442,SAMN12606605,simple,655179,air metagenome,gCSD17-OSL-AS50,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,95C826D955D95B1584563D158657328F,FC2874CFCD2B28B730C99B5BCA53ABF0
SRR10002947,2020-08-21 00:02:04,2019-08-21 03:38:29,4750107,1434532314,4750107,302,563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002947/SRR10002947.lite.1,SRX6741605,SL311022,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292452,SAMN12606563,simple,655179,air metagenome,gCSD17-OSL-AS8,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FC8AD6C73054675B64A9CC3C2F54AEE5,02AE162E6BDEB6A1E875A7B2E003F09C
SRR10002937,2020-08-21 00:02:05,2019-08-21 03:37:35,3124018,943453436,3124018,302,405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002937/SRR10002937.lite.1,SRX6741615,SL342433,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292462,SAMN12606728,simple,655179,air metagenome,gCSD17-STO-AS1,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,74F68E279C4ED0AB49AC30CB239F2DEB,10A86026044BAAA0A30F8EDCCE6BB536
